V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	fdr
N1.HOG0019100	Success	OG0006769	174	0.24994767188282	-15980.717406645	-15549.371499244	-15548.709701166	0.29629961003473	1.3235961544597	0.00054010558426598	0.18382934483317	0.094444156682033	0.74956297797093	5.8686145196041	0.066607677195898	0.10760555787669	0.18382934483317	0.49698671498642	0.74956297797093	1.689338943577	0.066607677195898	n14	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/43122262/	0.472228283353582
N1.HOG0013326	Success	OG0003384	462	0.020631579774957	-28737.955901556	-27362.159471842	-27359.480647792	0.52931291583467	5.3576481001292	3.4644167670859e-05	0.59351315436661	0.016481591396241	0.40207643788952	110.8946839683	0.0044104077438681	0.0043558069085128	0.59351315436661	0.11382420285774	0.40207643788952	12.089202710301	0.0044104077438681	n135	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/28857444/	0.0677356431881008
N1.HOG0010200	Success	OG0001993	1336	0	-61320.964135224	-60622.853197645	-60208.531241259	1.299985729404e-08	828.64391277223	0	0.47011106414278	0.22806050471941	0.51544544068285	12.306682592684	0.014443495174372	0	0.47011106414278	0.99999998078434	0.51544544068285	1.0000000326315	0.014443495174372	n207	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/48355648/	0
N1.HOG0006007	Success	OG0000866	778	0.066503731151405	-33497.073369016	-32835.024887235	-32833.341250482	2.7294379596399	3.3672735060245	0.00026260849091832	0.5265605208035	0.094498505829768	0.46364401514009	12.259373384099	0.0097954640564068	1.6854870449022e-10	0.5265605208035	0.0015976658170898	0.46364401514009	935.20457130933	0.0097954640564068	n323	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/41469996/	0.177549065482888
N1.HOG0026133	Success	OG0013040	176	0.15448497313353	-14619.931367806	-14491.131455371	-14490.117756739	0.06530949594745	2.0273972641262	3.3618665811519e-10	0.75387044280573	0.5781800328806	0.24511595791973	9999999171.5964	0.0010135992745376	0.24060006806372	0.75387044280573	0.96485146434419	0.24511595791973	4.4987820859829	0.0010135992745376	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/34727702/	0.337866402934986
N1.HOG0024285	Success	OG0011235	260	0.67840772079532	-21788.630725089	-21044.644743982	-21044.558782097	0.70295909219786	0.1719237706493	0.00022388486721796	0.63780638109601	0.085630023223693	0.33078043432228	4.0123900130835	0.03141318458171	0.0027177950578174	0.63780638109601	0.17769687297787	0.33078043432228	2.6556309658154	0.03141318458171	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/34634618/	0.87034709713721
N1.HOG0019773	Success	OG0007262	366	0.91414954290769	-19173.041876248	-18666.474788384	-18666.468977312	0.79131457483041	0.011622144622379	8.3293356448945e-06	0.37931336424895	0.011273413788835	0.60308381781343	3.54085297362	0.017602817937628	9.5632376670317e-05	0.37931336424895	0.028745051101087	0.60308381781343	2.7196754416791	0.017602817937628	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/64245099/	1
N1.HOG0013762	Success	OG0003615	179	0.54150517701406	-8921.1870485991	-8551.9978975959	-8551.8115189927	0.7029776907756	0.37275720646721	2.4450251151615e-05	0.55449445971855	0.015874597388241	0.43651453982326	14.645685721753	0.0089910004581855	0.00057288316618947	0.55449445971855	0.054341816642049	0.43651453982326	6.5988448941147	0.0089910004581855	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/14577162/	0.772533459830788
N1.HOG0010899	Success	OG0002261	325	0.077047949150953	-26096.853608851	-25243.587545955	-25242.02449694	0.1385425993607	3.126098028828	4.8978405145291e-05	0.446530550613	0.055590879808197	0.54191985391956	134.65226476201	0.011549595467444	0.25286110967794	0.446530550613	0.67008443375759	0.54191985391956	1.9723627659705	0.011549595467444	n158	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/60633519/	0.200216762374647
N1.HOG0007319	Success	OG0001138	358	0.36099977014816	-27598.519016639	-27126.107637117	-27125.690430981	1.516381547328	0.83441227041476	0.00031154081738576	0.47080485398959	0.18079157235917	0.49692581018123	6.4256554378311	0.032269335829189	4.8176004841371e-06	0.47080485398959	0.074747849421201	0.49692581018123	16.792334945933	0.032269335829189	n138	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/29160462/	0.600477231982288
N1.HOG0003388	Success	OG0000410	2932	6.0509416057064e-05	-115912.3088535	-111780.57824186	-111772.5349219	0.49316807437466	16.086639926129	0	0.93646727694517	1	0.057729965071854	115.23699049691	0.00580275798298	0	0.93646727694517	1	0.057729965071854	10.392291291528	0.00580275798298	n421	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/23266127/	0.000316697143912859
N1.HOG0026812	Success	OG0013674	226	0.99398764693772	-15478.299796581	-14957.236958425	-14957.236930033	1.0174492365039	5.6782831961755e-05	5.6778641089509e-05	0.51721754641836	0.041375787333677	0.42367951277424	1.6701010436569	0.059102940807403	4.7873895111403e-05	0.51721754641836	0.039138984162972	0.42367951277424	1.6851145880368	0.059102940807403	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/82370388/	1
N1.HOG0025036	Success	OG0011963	280	0.60589838390888	-24339.285270811	-23894.244652325	-23894.111556811	0.62539139173853	0.26619102813856	0.00033401017626716	0.57730357663323	0.17625533707257	0.40274828592086	5.0040295563605	0.019948137445912	0.0066986801254942	0.57730357663323	0.33770995978791	0.40274828592086	2.7374653101237	0.019948137445912	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/87589023/	0.821427750943261
N1.HOG0023411	Success	OG0010397	306	0.10406081064221	-21317.14354872	-21087.641069577	-21086.319980692	2.284997404407	2.6421777699943	0.0077447209920869	0.87939226999019	0.38377392170168	0.10599440412704	3.051184905389	0.01461332588277	1.5010103227505e-05	0.87939226999019	0.11210203744745	0.10599440412704	12.794087811836	0.01461332588277	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/42251980/	0.254110712296324
N1.HOG0021869	Success	OG0008956	972	0.50758926474107	-77782.087247363	-76830.759080316	-76830.539563517	0.72470149694887	0.43903359986143	0.06749141128115	0.85681057761838	0.95555008201631	0.13497875522581	24.838181358655	0.0082106671558145	0.14176030610623	0.85681057761838	0.96758616197449	0.13497875522581	10.257591578769	0.0082106671558145	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/74970538/	0.741468958433053
N1.HOG0019963	Success	OG0007390	832	0.16882043962992	-54423.752926381	-53689.955047548	-53689.008354242	2.0249697861603	1.8933866108127	5.0063835247046e-05	0.12528992902809	0.049720833448198	0.80267630192046	2.1752853452468	0.072033769051451	1.9573399937801e-09	0.12528992902809	0.00229366317718	0.80267630192046	4.8245873776599	0.072033769051451	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/83424124/	0.359849979155568
N1.HOG0014637	Success	OG0004073	245	1	-23500.662194566	-22849.225409679	-22849.225409679	1	0	3.1615625772817e-06	0.48492849409054	0.063952374988659	0.43834269229199	2.5551002635857	0.076728813617474	3.1615625772817e-06	0.48492849409054	0.063952374988659	0.43834269229199	2.5551002635857	0.076728813617474	n2	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/71843941/	1
N1.HOG0011294	Success	OG0002411	224	0.90138586693466	-17514.816661031	-17181.778993062	-17181.771316114	0.8960720473699	0.015353897237219	0.00027585656248905	0.51965909806263	0.093113265873885	0.39915417662096	2.1057892862311	0.081186725316407	0.00064654062002756	0.51965909806263	0.11916811706555	0.39915417662096	1.9489606116022	0.081186725316407	n139	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/17967549/	0.994301700074108
N1.HOG0003417	Success	OG0000414	378	0.25982921389423	-24767.849543606	-23939.077066044	-23938.442232688	1.679780724325	1.269666711858	2.6117502190614e-05	0.51951713074555	0.067706159222396	0.45721321984389	9.0526435379525	0.023269649410558	2.0019356353678e-08	0.51951713074555	0.010857047907392	0.45721321984389	40.473699926634	0.023269649410558	n417	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/59227666/	0.485010050621096
N1.HOG0026822	Success	OG0013684	88	0.13836981469098	-6916.0403368332	-6758.8040652802	-6757.7060676769	4.9587425993294	2.1959952065299	0	0.37106543679013	0.044726014580465	0.60323006193143	4.2463948328443	0.025704501278439	0	0.37106543679013	2.034582869936e-07	0.60323006193143	1300.7426347655	0.025704501278439	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/65381128/	0.312486523008448
N1.HOG0025046	Success	OG0011973	184	0.33882265760645	-19342.424097858	-18866.399764891	-18865.942324398	3.5989153164987	0.91488098684204	5.638252421063e-05	0.42594569898161	0.037091604281593	0.53104685620702	2.5191863314499	0.043007444811373	5.1136254845668e-16	0.42594569898161	7.094864525967e-06	0.53104685620702	27.803649694246	0.043007444811373	n0	/public4/group_crf/home/cuirf/deepsea/cellpaper/hyphy/Relax_Pseudoliparis/hyphytmp/28968938/	0.575166352271008
