ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	genesymbols
GO:0016192	vesicle-mediated transport	15/703	90/6424	0.0628603868467498	0.614043183625633	0.588528923918196	N1.HOG0023711/N1.HOG0012733/N1.HOG0004687/N1.HOG0017589/N1.HOG0024047/N1.HOG0023386/N1.HOG0014645/N1.HOG0018219/N1.HOG0006341/N1.HOG0006756/N1.HOG0006575/N1.HOG0013024/N1.HOG0010359/N1.HOG0017677/N1.HOG0020413	15	sec22ba/sec31a/cltca/gdi2/gosr2/vamp8/sec23b/ccz1/arcn1b/vamp1a/si:ch73-234b20.5/stx16/kif1ab/sec16a/napbb
GO:0006511	ubiquitin-dependent protein catabolic process	14/703	84/6424	0.0706657101056357	0.614043183625633	0.588528923918196	N1.HOG0021665/N1.HOG0022364/N1.HOG0024195/N1.HOG0020648/N1.HOG0024140/N1.HOG0012879/N1.HOG0023745/N1.HOG0026514/N1.HOG0007017/N1.HOG0018178/N1.HOG0020602/N1.HOG0009876/N1.HOG0013260/N1.HOG0019319	14	uba7/usp47/ube4b/usp19/usp14/psmd13/cdc34a/usp5/psmd11a/ube3b/cul4b/rnf19b/usp11/usp9
GO:0010842	retina layer formation	5/703	21/6424	0.0714931229374801	0.614043183625633	0.588528923918196	N1.HOG0006433/N1.HOG0020736/N1.HOG0010701/N1.HOG0019249/N1.HOG0012252	5	ipo13b/dnmt1/smarca4a/cdipt/top2b
GO:0008654	phospholipid biosynthetic process	4/703	15/6424	0.0728431001419329	0.614043183625633	0.588528923918196	N1.HOG0025171/N1.HOG0023930/N1.HOG0019249/N1.HOG0019025	4	pemt/cdipt/tamm41/agpat2
GO:0031122	cytoplasmic microtubule organization	4/703	15/6424	0.0728431001419329	0.614043183625633	0.588528923918196	N1.HOG0006270/N1.HOG0022428/N1.HOG0019399/N1.HOG0025178	4	tubgcp2/tubgcp3/hook1/clip1a
GO:0046854	phosphatidylinositol phosphate biosynthetic process	4/703	15/6424	0.0728431001419329	0.614043183625633	0.588528923918196	N1.HOG0024269/N1.HOG0022283/N1.HOG0011444/N1.HOG0023170	4	pik3cb/hycc1/pik3c3/pi4kaa
GO:1902600	proton transmembrane transport	4/703	15/6424	0.0728431001419329	0.614043183625633	0.588528923918196	N1.HOG0002310/N1.HOG0016365/N1.HOG0018349/N1.HOG0010297	4	tcirg1a/atp1a1a.5/atp6v0a1a/atp6v1ba/atp1a1a.2/atp1a1a.3/atp1a1a.4
GO:0006260	DNA replication	9/703	48/6424	0.0731128457818923	0.614043183625633	0.588528923918196	N1.HOG0019056/N1.HOG0023399/N1.HOG0005398/N1.HOG0024815/N1.HOG0020096/N1.HOG0021523/N1.HOG0021078/N1.HOG0025861/N1.HOG0021742	9	mcm7/mcm5/zgc:173742/mcm4/ssrp1a/cdc6/ssrp1b/ddx11/pold1/blm
GO:0007018	microtubule-based movement	6/703	28/6424	0.0781238791443568	0.614043183625633	0.588528923918196	N1.HOG0018655/N1.HOG0019337/N1.HOG0003825/N1.HOG0002026/N1.HOG0013024/N1.HOG0011363	6	kif5bb/ktn1/kif4/kif2a/kif5aa/kif1ab/kif13ba
GO:0031017	exocrine pancreas development	5/703	22/6424	0.0845623954957126	0.614043183625633	0.588528923918196	N1.HOG0022819/N1.HOG0022345/N1.HOG0020639/N1.HOG0020736/N1.HOG0003320	5	dnmt1/sbds/sart3/polr3b/meis3
GO:0000723	telomere maintenance	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0018454/N1.HOG0021393/N1.HOG0025861	3	xrcc5/prkdc/blm
GO:0000727	double-strand break repair via break-induced replication	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0023399/N1.HOG0024815/N1.HOG0021523	3	mcm7/mcm5/mcm4
GO:0006006	glucose metabolic process	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0004345/N1.HOG0022567/N1.HOG0021810	3	hkdc1/gapdhs/pdhb/hk1
GO:0045332	phospholipid translocation	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0007812/N1.HOG0007808/N1.HOG0023200	3	atp8b1/atp8b5a/atp8b4/atp8b5b
GO:0048546	digestive tract morphogenesis	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0005293/N1.HOG0025412/N1.HOG0001549	3	rbm19/myh11a/myo5b
GO:0051453	regulation of intracellular pH	3/703	10/6424	0.0872034530261882	0.614043183625633	0.588528923918196	N1.HOG0004225/N1.HOG0004227/N1.HOG0025201	3	slc9a8/slc9a7/slc9a6a
GO:0006974	cellular response to DNA damage stimulus	16/703	102/6424	0.087258768199432	0.614043183625633	0.588528923918196	N1.HOG0025551/N1.HOG0021180/N1.HOG0020777/N1.HOG0022344/N1.HOG0019056/N1.HOG0021829/N1.HOG0014774/N1.HOG0024017/N1.HOG0024011/N1.HOG0011822/N1.HOG0021078/N1.HOG0021393/N1.HOG0020144/N1.HOG0024401/N1.HOG0009876/N1.HOG0013260	16	uba7/nthl1/msh6/ruvbl1/txndc12/plk3/ssrp1a/fh/zdhhc16a/xrcc5/ssrp1b/ddx11/ercc5/eme1/cul4b/ercc6/usp16
GO:0006874	intracellular calcium ion homeostasis	4/703	16/6424	0.089061212537597	0.615332013896124	0.589764201684374	N1.HOG0002069/N1.HOG0002070/N1.HOG0001608/N1.HOG0022418	4	atp13a1/atp2a1l/atp2a3/ryr1b
GO:0016579	protein deubiquitination	7/703	36/6424	0.0916377342638552	0.621827482504732	0.595989775475449	N1.HOG0022364/N1.HOG0024140/N1.HOG0016551/N1.HOG0023745/N1.HOG0026514/N1.HOG0018178/N1.HOG0020602	7	usp47/usp19/usp14/usp5/usp11/usp9/stambpa
GO:0002181	cytoplasmic translation	3/703	11/6424	0.11052361289283	0.711846998292804	0.682268868169834	N1.HOG0021352/N1.HOG0021097/N1.HOG0027011	3	zc3h15/drg1/rpl29
GO:0014033	neural crest cell differentiation	3/703	11/6424	0.11052361289283	0.711846998292804	0.682268868169834	N1.HOG0006433/N1.HOG0017838/N1.HOG0019579	3	smarca4a/pnn/hspg2
GO:0032456	endocytic recycling	3/703	11/6424	0.11052361289283	0.711846998292804	0.682268868169834	N1.HOG0005293/N1.HOG0013579/N1.HOG0019577	3	rab11fip4a/kiaa1109/myo5b
GO:0000278	mitotic cell cycle	7/703	38/6424	0.114929550055995	0.715954574119312	0.686205769100504	N1.HOG0022344/N1.HOG0019399/N1.HOG0024815/N1.HOG0006756/N1.HOG0011450/N1.HOG0024401/N1.HOG0025178	7	cetn2/mcm5/cltca/plk3/tubgcp2/tubgcp3/usp16
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	7/703	38/6424	0.114929550055995	0.715954574119312	0.686205769100504	N1.HOG0019593/N1.HOG0013695/N1.HOG0018406/N1.HOG0020045/N1.HOG0017789/N1.HOG0022557/N1.HOG0023522	7	hectd1/gid8a/psmd8/nsfl1c/psmd1/armc8/psmb3
GO:0006397	mRNA processing	14/703	91/6424	0.118093985981337	0.723801849563033	0.693726980467616	N1.HOG0024344/N1.HOG0023596/N1.HOG0019403/N1.HOG0022138/N1.HOG0022083/N1.HOG0024139/N1.HOG0023500/N1.HOG0020639/N1.HOG0021836/N1.HOG0024859/N1.HOG0025625/N1.HOG0019579/N1.HOG0020508/N1.HOG0025206	14	sugp1/xrn2/cmtr1/prpf31/ssu72/prpf3/cstf3/pnn/sf3b1/sart3/virma/sympk/txnl4b/pqbp1
GO:0000045	autophagosome assembly	4/703	18/6424	0.126082806789499	0.737099485846303	0.706472083387315	N1.HOG0024269/N1.HOG0014225/N1.HOG0019593/N1.HOG0020107	4	atg2a/nsfl1c/pik3c3/atg16l1
GO:0006302	double-strand break repair	4/703	18/6424	0.126082806789499	0.737099485846303	0.706472083387315	N1.HOG0018454/N1.HOG0014774/N1.HOG0025705/N1.HOG0024361	4	trip13/eme1/cdca5/prkdc
GO:0007224	smoothened signaling pathway	4/703	18/6424	0.126082806789499	0.737099485846303	0.706472083387315	N1.HOG0001608/N1.HOG0017722/N1.HOG0007066/N1.HOG0005968	4	tnpo1/stk36/ryr1b/scube1
