ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	genesymbols
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0021004	1	ythdc1
GO:0006487	protein N-linked glycosylation	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0018946	1	dad1
GO:0007154	cell communication	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0006101	1	frem3
GO:0016575	histone deacetylation	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0015732	1	hdac12
GO:0031047	RNA-mediated gene silencing	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0002889	1	ago4
GO:0042246	tissue regeneration	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0020776	1	notch2
GO:0048675	axon extension	1/200	14/6399	0.359183300987605	0.651611193197166	0.629530640868207	N1.HOG0001696	1	plxna3
GO:0000281	mitotic cytokinesis	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0021335	1	anln
GO:0006310	DNA recombination	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0014774	1	eme1
GO:0006749	glutathione metabolic process	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0018257	1	gsto1
GO:0031018	endocrine pancreas development	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0020776	1	notch2
GO:0042552	myelination	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0019808	1	marveld1
GO:0048812	neuron projection morphogenesis	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0002631	1	mink1
GO:0050767	regulation of neurogenesis	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0025391	1	tnr
GO:0050821	protein stabilization	1/200	15/6399	0.379255867910468	0.651611193197166	0.629530640868207	N1.HOG0023474	1	bag1
GO:0006974	cellular response to DNA damage stimulus	4/200	100/6399	0.381454394376543	0.651611193197166	0.629530640868207	N1.HOG0024879/N1.HOG0014774/N1.HOG0020722/N1.HOG0022384	4	emsy/eme1/ino80/baz1b
GO:0043066	negative regulation of apoptotic process	2/200	43/6399	0.390950869590075	0.651611193197166	0.629530640868207	N1.HOG0017787/N1.HOG0026483	2	snx7/birc6
